new_word,freq,category,week,date1,date2
정보기술,6,연예,1주차,20220102,20220108
맘마미안,1,연예,1주차,20220102,20220108
엔진정비,1,연예,1주차,20220102,20220108
특별방역대책,2,연예,1주차,20220102,20220108
백신접종증명,3,연예,1주차,20220102,20220108
동물농장,9,연예,1주차,20220102,20220108
연구개발,3,연예,1주차,20220102,20220108
환경제어,1,연예,1주차,20220102,20220108
코로나19,52,연예,1주차,20220102,20220108
그중,8,연예,1주차,20220102,20220108
상호작용,4,연예,1주차,20220102,20220108
극적,20,연예,1주차,20220102,20220108
MSG워너비,2,연예,1주차,20220102,20220108
수밖,18,연예,1주차,20220102,20220108
아름,7,연예,1주차,20220102,20220108
이준호-이세영,1,연예,1주차,20220102,20220108
MZ,9,연예,1주차,20220102,20220108
MZ세대,2,연예,1주차,20220102,20220108
사로,24,연예,1주차,20220102,20220108
메타버스,7,연예,1주차,20220102,20220108
해밍턴즈,1,연예,1주차,20220102,20220108
불가살,1,연예,1주차,20220102,20220108
민상운,1,연예,1주차,20220102,20220108
민시호,1,연예,1주차,20220102,20220108
신혼부부,4,연예,1주차,20220102,20220108
김건희씨,5,연예,1주차,20220102,20220108
불쾌함,2,연예,1주차,20220102,20220108
먼지떨이개,1,연예,1주차,20220102,20220108
본격화,3,연예,1주차,20220102,20220108
서울행정법원,6,연예,1주차,20220102,20220108
택소노미,1,연예,1주차,20220102,20220108
불확실성,2,연예,1주차,20220102,20220108
임인년,9,연예,1주차,20220102,20220108
MOD,1,연예,1주차,20220102,20220108
감시센서,2,연예,1주차,20220102,20220108
YGX,2,연예,1주차,20220102,20220108
라치카,3,연예,1주차,20220102,20220108
웨이비,2,연예,1주차,20220102,20220108
클루씨,3,연예,1주차,20220102,20220108
스우파,2,연예,1주차,20220102,20220108
뮤직비디오,3,연예,1주차,20220102,20220108
K-콘텐츠,1,연예,1주차,20220102,20220108
오징어게임,3,연예,1주차,20220102,20220108
전우,1,연예,1주차,20220102,20220108
유성이,1,연예,1주차,20220102,20220108
일상생활,3,연예,1주차,20220102,20220108
회전운동,1,연예,1주차,20220102,20220108
있음,7,연예,1주차,20220102,20220108
가르,7,연예,1주차,20220102,20220108
솔로지옥,1,연예,1주차,20220102,20220108
내비,3,연예,1주차,20220102,20220108
프로야구,2,연예,1주차,20220102,20220108
인프,5,연예,1주차,20220102,20220108
인프피들,1,연예,1주차,20220102,20220108
카팔루아,4,연예,1주차,20220102,20220108
사브르팀,1,연예,1주차,20220102,20220108
네이버페,1,연예,1주차,20220102,20220108
SME,2,연예,1주차,20220102,20220108
한반,9,연예,1주차,20220102,20220108
적립기금,1,연예,1주차,20220102,20220108
근로세대,1,연예,1주차,20220102,20220108
소연씨,2,연예,1주차,20220102,20220108
말걸기,1,연예,1주차,20220102,20220108
전원회의,2,연예,1주차,20220102,20220108
석탄보일러,1,연예,1주차,20220102,20220108
대기업,4,연예,1주차,20220102,20220108
주한미군,4,연예,1주차,20220102,20220108
일관성,3,연예,1주차,20220102,20220108
감시장비,4,연예,1주차,20220102,20220108
부패범죄,1,연예,1주차,20220102,20220108
충장,1,연예,1주차,20220102,20220108
공공성,2,연예,1주차,20220102,20220108
갑작,4,연예,1주차,20220102,20220108
고기떡볶이,1,연예,1주차,20220102,20220108
비공개,7,연예,1주차,20220102,20220108
양성평등,2,연예,1주차,20220102,20220108
반등,4,연예,1주차,20220102,20220108
총체적,3,연예,1주차,20220102,20220108
재난지원금,3,연예,1주차,20220102,20220108
손실보상금,2,연예,1주차,20220102,20220108
방역패스,7,연예,1주차,20220102,20220108
임시도로,1,연예,1주차,20220102,20220108
역삼조합,1,연예,1주차,20220102,20220108
개인정보,3,연예,1주차,20220102,20220108
울산교육연수원,2,연예,1주차,20220102,20220108
끼임,2,연예,1주차,20220102,20220108
용적률,2,연예,1주차,20220102,20220108
미접종자,5,연예,1주차,20220102,20220108
비석마을,1,연예,1주차,20220102,20220108
역세권,1,연예,1주차,20220102,20220108
케임브리지대,2,연예,1주차,20220102,20220108
방역정책,3,연예,1주차,20220102,20220108
폐쇄회,3,연예,1주차,20220102,20220108
소요시간,1,연예,1주차,20220102,20220108
스마트싱스,1,연예,1주차,20220102,20220108
오디세,2,연예,1주차,20220102,20220108
온도수용체,1,연예,1주차,20220102,20220108
이희열씨,1,연예,1주차,20220102,20220108
재정립,3,연예,1주차,20220102,20220108
화천대유,1,연예,1주차,20220102,20220108
정보기관,1,연예,1주차,20220102,20220108
전기통신사업법,1,연예,1주차,20220102,20220108
무염국사,1,연예,1주차,20220102,20220108
측면기동,3,연예,1주차,20220102,20220108
군수공업부,2,연예,1주차,20220102,20220108
비행거리,2,연예,1주차,20220102,20220108
공급방식,2,연예,1주차,20220102,20220108
액체연료,2,연예,1주차,20220102,20220108
이에스아이엔디,1,연예,1주차,20220102,20220108
법관기피신청,1,연예,1주차,20220102,20220108
떡국이,1,연예,1주차,20220102,20220108
시이에스,2,연예,1주차,20220102,20220108
닷페이스,3,연예,1주차,20220102,20220108
매타버스,2,연예,1주차,20220102,20220108
금융분쟁조정제도,1,연예,1주차,20220102,20220108
중대재해,2,연예,1주차,20220102,20220108
팀호턴스,1,연예,1주차,20220102,20220108
한새봉,1,연예,1주차,20220102,20220108
비욘드허니컴,1,연예,1주차,20220102,20220108
엔씽,1,연예,1주차,20220102,20220108
콘텐트,2,연예,1주차,20220102,20220108
구독인간,1,연예,1주차,20220102,20220108
시어스랩,1,연예,1주차,20220102,20220108
미러시티,1,연예,1주차,20220102,20220108
국가부채비율,1,연예,1주차,20220102,20220108
재정여력,1,연예,1주차,20220102,20220108
사전지정운용제도,1,연예,1주차,20220102,20220108
운용지시,1,연예,1주차,20220102,20220108
원리금보장상품,1,연예,1주차,20220102,20220108
사전지정운용방법,1,연예,1주차,20220102,20220108
유체역학,1,연예,1주차,20220102,20220108
Inc,1,연예,1주차,20220102,20220108
간접활선,1,연예,1주차,20220102,20220108
공피,1,연예,1주차,20220102,20220108
수급난,1,연예,1주차,20220102,20220108
재작업,1,연예,1주차,20220102,20220108
콤프레서,1,연예,1주차,20220102,20220108
전문매체,1,연예,1주차,20220102,20220108
유희열의스케치북,25,연예,1주차,20220102,20220108
사업부지,1,연예,2주차,20220109,20220115
공공행정,2,연예,2주차,20220109,20220115
경기도지사,7,연예,2주차,20220109,20220115
공공정책,2,연예,2주차,20220109,20220115
이전지역,1,연예,2주차,20220109,20220115
CBS라디오,7,연예,2주차,20220109,20220115
주택정비사업,2,연예,2주차,20220109,20220115
생활소음규제,2,연예,2주차,20220109,20220115
공공이익환수,2,연예,2주차,20220109,20220115
신비공부친구,4,연예,2주차,20220109,20220115
SK스퀘어,4,연예,2주차,20220109,20220115
이같,60,연예,2주차,20220109,20220115
부정출혈,1,연예,2주차,20220109,20220115
이대,14,연예,2주차,20220109,20220115
망설,2,연예,2주차,20220109,20220115
심상,14,연예,2주차,20220109,20220115
신뢰수준,5,연예,2주차,20220109,20220115
월세액,2,연예,2주차,20220109,20220115
선거대책본부,26,연예,2주차,20220109,20220115
석열씨,4,연예,2주차,20220109,20220115
불가능,13,연예,2주차,20220109,20220115
반페미,3,연예,2주차,20220109,20220115
개발이익,3,연예,2주차,20220109,20220115
공모지침서,3,연예,2주차,20220109,20220115
휴대전화,10,연예,2주차,20220109,20220115
운영대행사,2,연예,2주차,20220109,20220115
세부내용,3,연예,2주차,20220109,20220115
팔탄농요,1,연예,2주차,20220109,20220115
건축위원회,1,연예,2주차,20220109,20220115
기부체납,1,연예,2주차,20220109,20220115
실효성,4,연예,2주차,20220109,20220115
교육과정,9,연예,2주차,20220109,20220115
초등학교,7,연예,2주차,20220109,20220115
불안정,4,연예,2주차,20220109,20220115
방역지침,3,연예,2주차,20220109,20220115
이마,17,연예,2주차,20220109,20220115
모의지원,1,연예,2주차,20220109,20220115
재활용,3,연예,2주차,20220109,20220115
재생원료,1,연예,2주차,20220109,20220115
이용률,2,연예,2주차,20220109,20220115
감염내,3,연예,2주차,20220109,20220115
어르신상담센터,1,연예,2주차,20220109,20220115
번거,3,연예,2주차,20220109,20220115
GLP,1,연예,2주차,20220109,20220115
과학기술,15,연예,2주차,20220109,20220115
위험군,2,연예,2주차,20220109,20220115
일상회복,6,연예,2주차,20220109,20220115
