new_word,freq,category,week,date1,date2
세트스코어,7,스포츠,1주차,20220102,20220108
미국프로골프,24,스포츠,1주차,20220102,20220108
항저우아시안게임,4,스포츠,1주차,20220102,20220108
미국프로농구,6,스포츠,1주차,20220102,20220108
슈팅가드,2,스포츠,1주차,20220102,20220108
랭킹포인트,3,스포츠,1주차,20220102,20220108
세계골프,2,스포츠,1주차,20220102,20220108
극적,19,스포츠,1주차,20220102,20220108
콘퍼런스리그,8,스포츠,1주차,20220102,20220108
백힐,4,스포츠,1주차,20220102,20220108
코로나19,89,스포츠,1주차,20220102,20220108
한달,6,스포츠,1주차,20220102,20220108
스즈,7,스포츠,1주차,20220102,20220108
반느,2,스포츠,1주차,20220102,20220108
공격성공률,8,스포츠,1주차,20220102,20220108
상위권,12,스포츠,1주차,20220102,20220108
KGC인삼공사전,4,스포츠,1주차,20220102,20220108
생제르맹,6,스포츠,1주차,20220102,20220108
아닌,21,스포츠,1주차,20220102,20220108
평창겨울올림픽,5,스포츠,1주차,20220102,20220108
베이징겨울올림픽,7,스포츠,1주차,20220102,20220108
카팔루아,17,스포츠,1주차,20220102,20220108
테이크백,1,스포츠,1주차,20220102,20220108
수밖,17,스포츠,1주차,20220102,20220108
KT아레나,3,스포츠,1주차,20220102,20220108
루생-부샤르,3,스포츠,1주차,20220102,20220108
티티쿨,2,스포츠,1주차,20220102,20220108
최정상,8,스포츠,1주차,20220102,20220108
최정상급,6,스포츠,1주차,20220102,20220108
노스캐롤라,4,스포츠,1주차,20220102,20220108
스몰포워드,2,스포츠,1주차,20220102,20220108
준우승팀,4,스포츠,1주차,20220102,20220108
방문경기,3,스포츠,1주차,20220102,20220108
차유,3,스포츠,1주차,20220102,20220108
빛마루방송센터,7,스포츠,1주차,20220102,20220108
뱅크샷,5,스포츠,1주차,20220102,20220108
이재,9,스포츠,1주차,20220102,20220108
한국가스공사전,3,스포츠,1주차,20220102,20220108
내비,7,스포츠,1주차,20220102,20220108
세트포인트,4,스포츠,1주차,20220102,20220108
사브르팀,1,스포츠,1주차,20220102,20220108
왓퍼드전,2,스포츠,1주차,20220102,20220108
도하,16,스포츠,1주차,20220102,20220108
실내빙상장,5,스포츠,1주차,20220102,20220108
한송이,3,스포츠,1주차,20220102,20220108
클로,7,스포츠,1주차,20220102,20220108
리베,4,스포츠,1주차,20220102,20220108
빛마루방송지원센터,3,스포츠,1주차,20220102,20220108
국제올림픽위원회,7,스포츠,1주차,20220102,20220108
유베스트,2,스포츠,1주차,20220102,20220108
강인함,2,스포츠,1주차,20220102,20220108
대활약,3,스포츠,1주차,20220102,20220108
KTB금융그룹,1,스포츠,1주차,20220102,20220108
캔틀레이,4,스포츠,1주차,20220102,20220108
쇼펄레,2,스포츠,1주차,20220102,20220108
류샤오광,1,스포츠,1주차,20220102,20220108
종합순위,6,스포츠,1주차,20220102,20220108
이같,6,스포츠,1주차,20220102,20220108
꿈나무,3,스포츠,1주차,20220102,20220108
장먼스포츠센터,5,스포츠,1주차,20220102,20220108
LCK관,3,스포츠,1주차,20220102,20220108
고다,3,스포츠,1주차,20220102,20220108
OQE,2,스포츠,1주차,20220102,20220108
아시아경기,3,스포츠,1주차,20220102,20220108
피아비,3,스포츠,1주차,20220102,20220108
번번,6,스포츠,1주차,20220102,20220108
이천,1,스포츠,1주차,20220102,20220108
이글,9,스포츠,1주차,20220102,20220108
일관성,3,스포츠,1주차,20220102,20220108
휴스턴오픈,4,스포츠,1주차,20220102,20220108
웜업존,3,스포츠,1주차,20220102,20220108
수원체육관,3,스포츠,1주차,20220102,20220108
마레,1,스포츠,1주차,20220102,20220108
기술코치,3,스포츠,1주차,20220102,20220108
은골,4,스포츠,1주차,20220102,20220108
탕강가,3,스포츠,1주차,20220102,20220108
필드하우스,3,스포츠,1주차,20220102,20220108
상금순위,2,스포츠,1주차,20220102,20220108
스트라이커즈,1,스포츠,1주차,20220102,20220108
프로탁구,1,스포츠,1주차,20220102,20220108
종합점수,1,스포츠,2주차,20220109,20220115
미국프로야구,4,스포츠,2주차,20220109,20220115
중간합계,1,스포츠,2주차,20220109,20220115
불가능,14,스포츠,2주차,20220109,20220115
운동선수,2,스포츠,2주차,20220109,20220115
유연,3,스포츠,2주차,20220109,20220115
만만,6,스포츠,2주차,20220109,20220115
베다르트,4,스포츠,2주차,20220109,20220115
이다현,3,스포츠,2주차,20220109,20220115
스펠맨,6,스포츠,2주차,20220109,20220115
펠리체티,6,스포츠,2주차,20220109,20220115
코시르,4,스포츠,2주차,20220109,20220115
볼카노프스,6,스포츠,2주차,20220109,20220115
충무체육관,3,스포츠,2주차,20220109,20220115
의정부실내빙상장,5,스포츠,2주차,20220109,20220115
시니어리그,3,스포츠,2주차,20220109,20220115
유망,11,스포츠,2주차,20220109,20220115
하윤기,4,스포츠,2주차,20220109,20220115
수퍼리그,1,스포츠,2주차,20220109,20220115
개시식,3,스포츠,2주차,20220109,20220115
일대일,4,스포츠,2주차,20220109,20220115
홍텐,2,스포츠,2주차,20220109,20220115
비보,2,스포츠,2주차,20220109,20220115
갑작,5,스포츠,2주차,20220109,20220115
카타르행,2,스포츠,2주차,20220109,20220115
메타버스,2,스포츠,2주차,20220109,20220115
전력강화,2,스포츠,2주차,20220109,20220115
미접종,7,스포츠,2주차,20220109,20220115
호주테니스협회,3,스포츠,2주차,20220109,20220115
한해,4,스포츠,2주차,20220109,20220115
클레,7,스포츠,2주차,20220109,20220115
GS칼텍스전,3,스포츠,2주차,20220109,20220115
현대건설전,3,스포츠,2주차,20220109,20220115
페네르바흐체,1,스포츠,2주차,20220109,20220115
와이알레,4,스포츠,2주차,20220109,20220115
모리카,3,스포츠,2주차,20220109,20220115
비에,14,스포츠,2주차,20220109,20220115
세인트루이스,3,스포츠,2주차,20220109,20220115
이브라히모비,1,스포츠,2주차,20220109,20220115
벨벳원숭이,1,스포츠,2주차,20220109,20220115
페헤,3,스포츠,2주차,20220109,20220115
롱게임,1,스포츠,2주차,20220109,20220115
작전타임,3,스포츠,2주차,20220109,20220115
다독,4,스포츠,2주차,20220109,20220115
슐라드밍,5,스포츠,2주차,20220109,20220115
스텐마르크,5,스포츠,2주차,20220109,20220115
선수노조,2,스포츠,2주차,20220109,20220115
권위,3,스포츠,2주차,20220109,20220115
시타자,2,스포츠,2주차,20220109,20220115
대구체육관,3,스포츠,2주차,20220109,20220115
휴대전화,4,스포츠,2주차,20220109,20220115
개인정보,2,스포츠,2주차,20220109,20220115
레드포스,6,스포츠,2주차,20220109,20220115
여자최강전,1,스포츠,2주차,20220109,20220115
DRX전,3,스포츠,2주차,20220109,20220115
레벨4,3,스포츠,2주차,20220109,20220115
푸시력,1,스포츠,2주차,20220109,20220115
미해분,1,스포츠,2주차,20220109,20220115
포션,2,스포츠,2주차,20220109,20220115
노랑통닭,1,스포츠,2주차,20220109,20220115
재구금,2,스포츠,2주차,20220109,20220115
K-골프,1,스포츠,2주차,20220109,20220115
수행점수,3,스포츠,3주차,20220116,20220122
최종합계,4,스포츠,3주차,20220116,20220122
남자실업팀,2,스포츠,3주차,20220116,20220122
겨울패럴림픽,2,스포츠,3주차,20220116,20220122
로봇심판,1,스포츠,3주차,20220116,20220122
일주일,7,스포츠,3주차,20220116,20220122
정우,10,스포츠,3주차,20220116,20220122
사로,9,스포츠,3주차,20220116,20220122
완나스리찬,1,스포츠,3주차,20220116,20220122
케츠마노비,4,스포츠,3주차,20220116,20220122
특별심판,7,스포츠,3주차,20220116,20220122
흥국생명전,5,스포츠,3주차,20220116,20220122
중앙공격수,2,스포츠,3주차,20220116,20220122
매듭,4,스포츠,3주차,20220116,20220122
신기,16,스포츠,3주차,20220116,20220122
GOE,2,스포츠,3주차,20220116,20220122
한편으,5,스포츠,3주차,20220116,20220122
모노봅,4,스포츠,3주차,20220116,20220122
우리나라,5,스포츠,3주차,20220116,20220122
안드레,3,스포츠,3주차,20220116,20220122
김영,10,스포츠,3주차,20220116,20220122
김기,7,스포츠,3주차,20220116,20220122
이대,13,스포츠,3주차,20220116,20220122
오리,12,스포츠,3주차,20220116,20220122
질적,8,스포츠,3주차,20220116,20220122
미접종자,3,스포츠,3주차,20220116,20220122
서브게임,2,스포츠,3주차,20220116,20220122
삼성생명전,5,스포츠,3주차,20220116,20220122
SNS계정,3,스포츠,3주차,20220116,20220122
해외리그,3,스포츠,3주차,20220116,20220122
국내리그,2,스포츠,3주차,20220116,20220122
POG,3,스포츠,3주차,20220116,20220122
DRX,5,스포츠,3주차,20220116,20220122
김해,6,스포츠,3주차,20220116,20220122
웨이트트레이닝,3,스포츠,3주차,20220116,20220122
NFT,1,스포츠,3주차,20220116,20220122
정승,7,스포츠,3주차,20220116,20220122
김지,9,스포츠,3주차,20220116,20220122
온오프,1,스포츠,3주차,20220116,20220122
레반도프스,10,스포츠,3주차,20220116,20220122
주름,5,스포츠,3주차,20220116,20220122
경북체육회,3,스포츠,3주차,20220116,20220122
경기력향상위원회,2,스포츠,3주차,20220116,20220122
페퍼스타디움,7,스포츠,3주차,20220116,20220122
올랜,10,스포츠,3주차,20220116,20220122
스포츠공정위원회,2,스포츠,3주차,20220116,20220122
오리온전,3,스포츠,3주차,20220116,20220122
맹성웅,3,스포츠,3주차,20220116,20220122
탑라이너,5,스포츠,3주차,20220116,20220122
아펠리오스,4,스포츠,3주차,20220116,20220122
보람할렐루야,2,스포츠,3주차,20220116,20220122
안방경기,4,스포츠,3주차,20220116,20220122
근성,3,스포츠,3주차,20220116,20220122
라킨타,2,스포츠,3주차,20220116,20220122
아이티,1,스포츠,3주차,20220116,20220122
스튜디오T,1,스포츠,3주차,20220116,20220122
마이지놈박스,1,스포츠,3주차,20220116,20220122
비회원제,5,스포츠,3주차,20220116,20220122
골프브랜드,1,스포츠,3주차,20220116,20220122
안방구장,1,스포츠,3주차,20220116,20220122
론차레비,2,스포츠,3주차,20220116,20220122
국정현안조정점검회,3,스포츠,3주차,20220116,20220122
이용가격,2,스포츠,3주차,20220116,20220122
베르흐바인,2,스포츠,3주차,20220116,20220122
신기술,3,스포츠,3주차,20220116,20220122
강릉컬링센터,2,스포츠,3주차,20220116,20220122
사임하기,3,스포츠,3주차,20220116,20220122
전력강화위원장,3,스포츠,3주차,20220116,20220122
버뮤다챔피언십,1,스포츠,3주차,20220116,20220122
리더보드,3,스포츠,4주차,20220123,20220129
아시아축구연맹,4,스포츠,4주차,20220123,20220129
밴쿠버겨울올림픽,2,스포츠,4주차,20220123,20220129
미국야구협회,3,스포츠,4주차,20220123,20220129
파울,19,스포츠,4주차,20220123,20220129
고교생,5,스포츠,4주차,20220123,20220129
중간중간,3,스포츠,4주차,20220123,20220129
V스,5,스포츠,4주차,20220123,20220129
감독으,13,스포츠,4주차,20220123,20220129
봉송자,1,스포츠,4주차,20220123,20220129
어린,15,스포츠,4주차,20220123,20220129
포인트가드,3,스포츠,4주차,20220123,20220129
테이크다운,1,스포츠,4주차,20220123,20220129
청주체육관,6,스포츠,4주차,20220123,20220129
속으,7,스포츠,4주차,20220123,20220129
V-스타,3,스포츠,4주차,20220123,20220129
외적,3,스포츠,4주차,20220123,20220129
몬트리올올림픽,5,스포츠,4주차,20220123,20220129
이정,9,스포츠,4주차,20220123,20220129
한송,3,스포츠,4주차,20220123,20220129
여름올림픽,2,스포츠,4주차,20220123,20220129
시립경기장,3,스포츠,4주차,20220123,20220129
V스타팀,1,스포츠,4주차,20220123,20220129
나가노올림픽,3,스포츠,4주차,20220123,20220129
라지힐,4,스포츠,4주차,20220123,20220129
허전함,1,스포츠,4주차,20220123,20220129
본보와,3,스포츠,4주차,20220123,20220129
급식지원센터,1,스포츠,4주차,20220123,20220129
티모페,3,스포츠,4주차,20220123,20220129
수베,3,스포츠,4주차,20220123,20220129
이상화,3,스포츠,4주차,20220123,20220129
소치겨울올림픽,2,스포츠,4주차,20220123,20220129
봅슬레이스켈레톤,9,스포츠,4주차,20220123,20220129
브레이크맨,3,스포츠,4주차,20220123,20220129
비공개,4,스포츠,4주차,20220123,20220129
정교함,3,스포츠,4주차,20220123,20220129
소총부대,3,스포츠,4주차,20220123,20220129
아섭,5,스포츠,4주차,20220123,20220129
두바이,6,스포츠,4주차,20220123,20220129
드라이브라인,1,스포츠,4주차,20220123,20220129
적중률,2,스포츠,4주차,20220123,20220129
그라스호퍼,3,스포츠,4주차,20220123,20220129
터치스타맨,1,스포츠,4주차,20220123,20220129
타우비츠,1,스포츠,4주차,20220123,20220129
에글,1,스포츠,4주차,20220123,20220129
희찬이,9,스포츠,4주차,20220123,20220129
아시아축구,8,스포츠,5주차,20220130,20220205
억제기,2,스포츠,5주차,20220130,20220205
선보,24,스포츠,5주차,20220130,20220205
미국프로풋볼,5,스포츠,5주차,20220130,20220205
버커니어스,5,스포츠,5주차,20220130,20220205
하더,9,스포츠,5주차,20220130,20220205
설날장사씨름대회,2,스포츠,5주차,20220130,20220205
김무호,3,스포츠,5주차,20220130,20220205
러브게임,2,스포츠,5주차,20220130,20220205
장사인증서,3,스포츠,5주차,20220130,20220205
출연자,3,스포츠,5주차,20220130,20220205
자메이,3,스포츠,5주차,20220130,20220205
티잉구역,1,스포츠,5주차,20220130,20220205
자원봉사자,4,스포츠,5주차,20220130,20220205
대규모,4,스포츠,5주차,20220130,20220205
우루과,4,스포츠,5주차,20220130,20220205
제대,18,스포츠,5주차,20220130,20220205
사회관계망서비스,4,스포츠,5주차,20220130,20220205
국립경기장,15,스포츠,5주차,20220130,20220205
중국축구,1,스포츠,5주차,20220130,20220205
중국축구대표팀,1,스포츠,5주차,20220130,20220205
도쿄하계올림픽,2,스포츠,5주차,20220130,20220205
PIF,1,스포츠,5주차,20220130,20220205
중국-일본,3,스포츠,5주차,20220130,20220205
가르,7,스포츠,5주차,20220130,20220205
실내경기장,11,스포츠,5주차,20220130,20220205
재정비,3,스포츠,5주차,20220130,20220205
명세터,3,스포츠,5주차,20220130,20220205
라셈,3,스포츠,5주차,20220130,20220205
도로공사전,4,스포츠,5주차,20220130,20220205
국가체육장,11,스포츠,5주차,20220130,20220205
캐피털실내체육관,5,스포츠,5주차,20220130,20220205
푸이,8,스포츠,5주차,20220130,20220205
블루제이스,8,스포츠,5주차,20220130,20220205
하청스포츠타운,4,스포츠,5주차,20220130,20220205
내셔널스타디움,2,스포츠,5주차,20220130,20220205
스노파크,2,스포츠,5주차,20220130,20220205
여자하프파이프,1,스포츠,5주차,20220130,20220205
하경이,1,스포츠,5주차,20220130,20220205
크로스컨트리센터,3,스포츠,5주차,20220130,20220205
귀책사유,1,스포츠,5주차,20220130,20220205
위더스제약2022설날장사씨름대회,10,스포츠,5주차,20220130,20220205
결전지인,3,스포츠,6주차,20220206,20220212
후스토페체,4,스포츠,6주차,20220206,20220212
세계육상연맹,4,스포츠,6주차,20220206,20220212
다음날,11,스포츠,6주차,20220206,20220212
린샤오쥔,12,스포츠,6주차,20220206,20220212
호이비에르,2,스포츠,6주차,20220206,20220212
USA투데,3,스포츠,6주차,20220206,20220212
유즈,61,스포츠,6주차,20220206,20220212
궁금,13,스포츠,6주차,20220206,20220212
스하우턴,3,스포츠,6주차,20220206,20220212
간판선수,4,스포츠,6주차,20220206,20220212
캐피털실내경기장,18,스포츠,6주차,20220206,20220212
장위팅,14,스포츠,6주차,20220206,20220212
ROC,88,스포츠,6주차,20220206,20220212
토루프,34,스포츠,6주차,20220206,20220212
초고난도,9,스포츠,6주차,20220206,20220212
고유문화,2,스포츠,6주차,20220206,20220212
NOS,3,스포츠,6주차,20220206,20220212
