new_word,freq,category,week,date1,date2
특수교육법,3,사회,1주차,20220102,20220108
유전자증폭검사,10,사회,1주차,20220102,20220108
교육수준,4,사회,1주차,20220102,20220108
기후여건,3,사회,1주차,20220102,20220108
동백택시,4,사회,1주차,20220102,20220108
경제유발,4,사회,1주차,20220102,20220108
경제협력개발기구,16,사회,1주차,20220102,20220108
전산장비,3,사회,1주차,20220102,20220108
고용안전망,6,사회,1주차,20220102,20220108
유물구입,2,사회,1주차,20220102,20220108
신청서류,3,사회,1주차,20220102,20220108
제품개발,3,사회,1주차,20220102,20220108
생산유발,3,사회,1주차,20220102,20220108
음향방출,1,사회,1주차,20220102,20220108
청구처리,3,사회,1주차,20220102,20220108
독서문화,5,사회,1주차,20220102,20220108
스포츠경기장,8,사회,1주차,20220102,20220108
평균점수,3,사회,1주차,20220102,20220108
미디어리터러시,1,사회,1주차,20220102,20220108
에너지전환포럼,4,사회,1주차,20220102,20220108
관련기사,10,사회,1주차,20220102,20220108
법률플랫폼,3,사회,1주차,20220102,20220108
사회탐구영역,3,사회,1주차,20220102,20220108
단속카메라,6,사회,1주차,20220102,20220108
치료역량,5,사회,1주차,20220102,20220108
의료역량,3,사회,1주차,20220102,20220108
예방의학교실,11,사회,1주차,20220102,20220108
화재안전요원,2,사회,1주차,20220102,20220108
확장현실,5,사회,1주차,20220102,20220108
아이모드,1,사회,1주차,20220102,20220108
전문가가,12,사회,1주차,20220102,20220108
홍보물품,2,사회,1주차,20220102,20220108
미래발전협의회,3,사회,1주차,20220102,20220108
동해안발전포럼,3,사회,1주차,20220102,20220108
산재전문,3,사회,1주차,20220102,20220108
재난대응시스템,3,사회,1주차,20220102,20220108
농업시스템,2,사회,1주차,20220102,20220108
학위과정,3,사회,1주차,20220102,20220108
미래주력산업,2,사회,1주차,20220102,20220108
연구중심,4,사회,1주차,20220102,20220108
제국시대,2,사회,1주차,20220102,20220108
중고장비,3,사회,1주차,20220102,20220108
첨단제조,6,사회,1주차,20220102,20220108
한국장애인개발원,1,사회,1주차,20220102,20220108
석면해체,1,사회,1주차,20220102,20220108
의회사무국,1,사회,1주차,20220102,20220108
정주여건,3,사회,1주차,20220102,20220108
면역반응,3,사회,1주차,20220102,20220108
사회관계망서비스,20,사회,1주차,20220102,20220108
행동연대,8,사회,1주차,20220102,20220108
공공정책대학,5,사회,1주차,20220102,20220108
정보대학원,4,사회,1주차,20220102,20220108
위치정보시스템,3,사회,1주차,20220102,20220108
자율운항선박,3,사회,1주차,20220102,20220108
의회사무처,4,사회,1주차,20220102,20220108
공정생태관광,1,사회,1주차,20220102,20220108
한국에너지공대,3,사회,1주차,20220102,20220108
국고예산,1,사회,1주차,20220102,20220108
감염병전담병원,4,사회,1주차,20220102,20220108
방위사업,6,사회,1주차,20220102,20220108
안전보건관리체계,4,사회,1주차,20220102,20220108
정보공개거부,2,사회,1주차,20220102,20220108
처분취소,2,사회,1주차,20220102,20220108
폐수배출시설,2,사회,1주차,20220102,20220108
수선유지비,3,사회,1주차,20220102,20220108
중복사업,3,사회,1주차,20220102,20220108
영흥발전본부,2,사회,1주차,20220102,20220108
가톨릭대학교,2,사회,1주차,20220102,20220108
권역거점,2,사회,1주차,20220102,20220108
경영체계,3,사회,1주차,20220102,20220108
자원공유,1,사회,1주차,20220102,20220108
펀드사기,3,사회,1주차,20220102,20220108
특별방역대책,10,사회,1주차,20220102,20220108
공공사회복지,2,사회,1주차,20220102,20220108
공사중지,1,사회,1주차,20220102,20220108
제1형사부,4,사회,1주차,20220102,20220108
간음약취,3,사회,1주차,20220102,20220108
참전명예수당,2,사회,1주차,20220102,20220108
근로자지위확인,1,사회,1주차,20220102,20220108
재해대책수요,4,사회,1주차,20220102,20220108
고교체제,3,사회,1주차,20220102,20220108
엔진정비,3,사회,1주차,20220102,20220108
원조물품,4,사회,1주차,20220102,20220108
역사문화유산,4,사회,1주차,20220102,20220108
임시선별검사소,3,사회,1주차,20220102,20220108
매력도시,3,사회,1주차,20220102,20220108
어린이복합문화공간,3,사회,1주차,20220102,20220108
부품기술,3,사회,1주차,20220102,20220108
허브센터,4,사회,1주차,20220102,20220108
기초학력수준미달,5,사회,1주차,20220102,20220108
태그리스,7,사회,1주차,20220102,20220108
정비예정구역,3,사회,1주차,20220102,20220108
유품정리업체,3,사회,1주차,20220102,20220108
제주카지노업,3,사회,1주차,20220102,20220108
이식신장,1,사회,1주차,20220102,20220108
위치안내,6,사회,1주차,20220102,20220108
지붕개량,1,사회,1주차,20220102,20220108
선비인성,2,사회,1주차,20220102,20220108
중부도서관,3,사회,1주차,20220102,20220108
주간보호센터,7,사회,1주차,20220102,20220108
도로교통안전공단,2,사회,1주차,20220102,20220108
생활범죄,3,사회,1주차,20220102,20220108
진단기업,2,사회,1주차,20220102,20220108
체험공방,3,사회,1주차,20220102,20220108
반려동물학교,3,사회,1주차,20220102,20220108
심사체계,3,사회,1주차,20220102,20220108
거짓신고자,5,사회,1주차,20220102,20220108
지연신고,5,사회,1주차,20220102,20220108
매매신고,4,사회,1주차,20220102,20220108
사업자등록번호,2,사회,1주차,20220102,20220108
감정충돌,3,사회,1주차,20220102,20220108
지역방역,1,사회,1주차,20220102,20220108
동결배아,2,사회,1주차,20220102,20220108
총괄운영센터,4,사회,1주차,20220102,20220108
고용목표,2,사회,1주차,20220102,20220108
부패사건,2,사회,1주차,20220102,20220108
소음진동관리법,4,사회,1주차,20220102,20220108
처분내용,4,사회,1주차,20220102,20220108
공급기관,2,사회,1주차,20220102,20220108
환경제어,1,사회,1주차,20220102,20220108
신장질환,1,사회,1주차,20220102,20220108
기업공개,1,사회,1주차,20220102,20220108
헌법소원심판,6,사회,1주차,20220102,20220108
영아수당,9,사회,1주차,20220102,20220108
연금재단,2,사회,1주차,20220102,20220108
대부중개,2,사회,1주차,20220102,20220108
코로나19,617,사회,1주차,20220102,20220108
개선정책,5,사회,1주차,20220102,20220108
빈틈,6,사회,1주차,20220102,20220108
다음날,26,사회,1주차,20220102,20220108
연차손실,2,사회,1주차,20220102,20220108
간소화,10,사회,1주차,20220102,20220108
소득감소,3,사회,1주차,20220102,20220108
대규모,102,사회,1주차,20220102,20220108
방역패스,34,사회,1주차,20220102,20220108
기본접종,22,사회,1주차,20220102,20220108
질병청,27,사회,1주차,20220102,20220108
쿠브,15,사회,1주차,20220102,20220108
전자출입명부,25,사회,1주차,20220102,20220108
카카오앱,4,사회,1주차,20220102,20220108
경과일,8,사회,1주차,20220102,20220108
예방접종스티커,6,사회,1주차,20220102,20220108
미접종자,120,사회,1주차,20220102,20220108
돌파감염,21,사회,1주차,20220102,20220108
불가능,61,사회,1주차,20220102,20220108
전파속도,6,사회,1주차,20220102,20220108
위중증,60,사회,1주차,20220102,20220108
자연감염,3,사회,1주차,20220102,20220108
예방의학,31,사회,1주차,20220102,20220108
감염내,29,사회,1주차,20220102,20220108
거리두기,81,사회,1주차,20220102,20220108
호흡기내,26,사회,1주차,20220102,20220108
백신패스,25,사회,1주차,20220102,20220108
서울행정법원,82,사회,1주차,20220102,20220108
집단면역,6,사회,1주차,20220102,20220108
공론장,3,사회,1주차,20220102,20220108
한국보건사회연구원,8,사회,1주차,20220102,20220108
학습격차,5,사회,1주차,20220102,20220108
ESCS,4,사회,1주차,20220102,20220108
공개공간,3,사회,1주차,20220102,20220108
공개공지,3,사회,1주차,20220102,20220108
소통공간,5,사회,1주차,20220102,20220108
제공함,3,사회,1주차,20220102,20220108
가까스,12,사회,1주차,20220102,20220108
이경,12,사회,1주차,20220102,20220108
지방행정,4,사회,1주차,20220102,20220108
일하기,10,사회,1주차,20220102,20220108
대의민주주의,4,사회,1주차,20220102,20220108
매립시설,3,사회,1주차,20220102,20220108
재활용,29,사회,1주차,20220102,20220108
엠브레인퍼블릭,5,사회,1주차,20220102,20220108
이재,148,사회,1주차,20220102,20220108
국민의힘,125,사회,1주차,20220102,20220108
기성세대,18,사회,1주차,20220102,20220108
MZ,32,사회,1주차,20220102,20220108
MZ세대,16,사회,1주차,20220102,20220108
임금수준,2,사회,1주차,20220102,20220108
신청일,12,사회,1주차,20220102,20220108
출생부모,3,사회,1주차,20220102,20220108
만만,20,사회,1주차,20220102,20220108
순탄,5,사회,1주차,20220102,20220108
정당성,17,사회,1주차,20220102,20220108
그다음,5,사회,1주차,20220102,20220108
수밖,128,사회,1주차,20220102,20220108
일상회복,68,사회,1주차,20220102,20220108
동백몰,3,사회,1주차,20220102,20220108
울음소리,5,사회,1주차,20220102,20220108
폐쇄회,61,사회,1주차,20220102,20220108
나등급,4,사회,1주차,20220102,20220108
통계학과,5,사회,1주차,20220102,20220108
정의기억연대,19,사회,1주차,20220102,20220108
미접종자분들,9,사회,1주차,20220102,20220108
익숙함,3,사회,1주차,20220102,20220108
밀실팀,1,사회,1주차,20220102,20220108
젊치인,1,사회,1주차,20220102,20220108
콘텐트,4,사회,1주차,20220102,20220108
양적,6,사회,1주차,20220102,20220108
보호종,10,사회,1주차,20220102,20220108
보호종료,6,사회,1주차,20220102,20220108
일최심신적설,1,사회,1주차,20220102,20220108
흥해공공도서관,1,사회,1주차,20220102,20220108
감시장비,4,사회,1주차,20220102,20220108
초동조치,5,사회,1주차,20220102,20220108
경계감시장비,3,사회,1주차,20220102,20220108
전비태세검열실,3,사회,1주차,20220102,20220108
살인사건,7,사회,1주차,20220102,20220108
미준수,7,사회,1주차,20220102,20220108
