new_word,freq,category,week,date1,date2
거리두기,4,국제,1주차,20220102,20220108
북대서양조약기구,35,국제,1주차,20220102,20220108
추적사이트,3,국제,1주차,20220102,20220108
세대교체,7,국제,1주차,20220102,20220108
외교담당,4,국제,1주차,20220102,20220108
수정헌법,4,국제,1주차,20220102,20220108
미디어재벌,3,국제,1주차,20220102,20220108
유전자증폭,13,국제,1주차,20220102,20220108
정치활동위원회,3,국제,1주차,20220102,20220108
공개사이트,3,국제,1주차,20220102,20220108
전기차회사,5,국제,1주차,20220102,20220108
이론물리학,6,국제,1주차,20220102,20220108
국민보건서비스,5,국제,1주차,20220102,20220108
유튜브채널,3,국제,1주차,20220102,20220108
답변기일,3,국제,1주차,20220102,20220108
상하이시,2,국제,1주차,20220102,20220108
대만대표처,2,국제,1주차,20220102,20220108
가치저장,1,국제,1주차,20220102,20220108
진압대원,3,국제,1주차,20220102,20220108
코로나19,280,국제,1주차,20220102,20220108
불평등,8,국제,1주차,20220102,20220108
통제수단,2,국제,1주차,20220102,20220108
부스터샷,24,국제,1주차,20220102,20220108
아닌,62,국제,1주차,20220102,20220108
아름,13,국제,1주차,20220102,20220108
분리주,10,국제,1주차,20220102,20220108
성베드,2,국제,1주차,20220102,20220108
크림반,16,국제,1주차,20220102,20220108
비정부기구,3,국제,1주차,20220102,20220108
우크라이나군,3,국제,1주차,20220102,20220108
탈원전,14,국제,1주차,20220102,20220108
녹색분류체계,10,국제,1주차,20220102,20220108
가스발전,3,국제,1주차,20220102,20220108
분류체계,14,국제,1주차,20220102,20220108
대규모,65,국제,1주차,20220102,20220108
오스,55,국제,1주차,20220102,20220108
CTWC,1,국제,1주차,20220102,20220108
신기술,9,국제,1주차,20220102,20220108
봉쇄령,11,국제,1주차,20220102,20220108
사로,49,국제,1주차,20220102,20220108
비상조치,4,국제,1주차,20220102,20220108
볼더카운티,1,국제,1주차,20220102,20220108
수밖,34,국제,1주차,20220102,20220108
원자력공학,2,국제,1주차,20220102,20220108
K-택소노미,4,국제,1주차,20220102,20220108
택소노미,9,국제,1주차,20220102,20220108
