new_word,freq,category,week,date1,date2
감시센서,10,정치,1주차,20220102,20220108
서해지구,18,정치,1주차,20220102,20220108
한국사회여론연구소,4,정치,1주차,20220102,20220108
민생버스,6,정치,1주차,20220102,20220108
여론조사업체,8,정치,1주차,20220102,20220108
기본수당,6,정치,1주차,20220102,20220108
전방초소,5,정치,1주차,20220102,20220108
관련기사,1,정치,1주차,20220102,20220108
가입내역,5,정치,1주차,20220102,20220108
수령계좌,5,정치,1주차,20220102,20220108
국가온실가스감축목표,2,정치,1주차,20220102,20220108
한국방송,3,정치,1주차,20220102,20220108
국가방위력,3,정치,1주차,20220102,20220108
신원미상자,4,정치,1주차,20220102,20220108
문화역량,2,정치,1주차,20220102,20220108
적대시정책,4,정치,1주차,20220102,20220108
자산형성,4,정치,1주차,20220102,20220108
관리체제,4,정치,1주차,20220102,20220108
잠수함발사탄도미사일,27,정치,1주차,20220102,20220108
최고선임,3,정치,1주차,20220102,20220108
대구선대위,7,정치,1주차,20220102,20220108
총괄본부장급,6,정치,1주차,20220102,20220108
젠더정치연구소,4,정치,1주차,20220102,20220108
고용환경,3,정치,1주차,20220102,20220108
자유아시아방송,5,정치,1주차,20220102,20220108
통화횟수,3,정치,1주차,20220102,20220108
시청자권익센터,2,정치,1주차,20220102,20220108
대통령직속,3,정치,1주차,20220102,20220108
종합국력,4,정치,1주차,20220102,20220108
생활물품,3,정치,1주차,20220102,20220108
병상확보,3,정치,1주차,20220102,20220108
정당가입,2,정치,1주차,20220102,20220108
경제산업,2,정치,1주차,20220102,20220108
전력생산,1,정치,1주차,20220102,20220108
민간인출입통제선,3,정치,1주차,20220102,20220108
이동방향,3,정치,1주차,20220102,20220108
군사상황,3,정치,1주차,20220102,20220108
초과소득금액,4,정치,1주차,20220102,20220108
정치입문,3,정치,1주차,20220102,20220108
정의기억연대,3,정치,1주차,20220102,20220108
남녀평등,4,정치,1주차,20220102,20220108
대안공간,3,정치,1주차,20220102,20220108
비유전적,3,정치,1주차,20220102,20220108
복지확충,3,정치,1주차,20220102,20220108
형수욕설,10,정치,1주차,20220102,20220108
전략무기부문,5,정치,1주차,20220102,20220108
인선안도,3,정치,1주차,20220102,20220108
혁신안이,2,정치,1주차,20220102,20220108
사회진출,3,정치,1주차,20220102,20220108
중화인민공화국,4,정치,1주차,20220102,20220108
구사능력,3,정치,1주차,20220102,20220108
초청대상,2,정치,1주차,20220102,20220108
철수마켓,3,정치,1주차,20220102,20220108
천안지역,3,정치,1주차,20220102,20220108
이용우선권,3,정치,1주차,20220102,20220108
국민의힘,1329,정치,1주차,20220102,20220108
아닌,357,정치,1주차,20220102,20220108
이같,393,정치,1주차,20220102,20220108
기성세대,41,정치,1주차,20220102,20220108
확률정보,5,정치,1주차,20220102,20220108
신기,36,정치,1주차,20220102,20220108
신기술,22,정치,1주차,20220102,20220108
총괄선거대책위원장,74,정치,1주차,20220102,20220108
개인정보,20,정치,1주차,20220102,20220108
코로나19,230,정치,1주차,20220102,20220108
고위공직자범죄수사처,29,정치,1주차,20220102,20220108
심상,114,정치,1주차,20220102,20220108
선거대책본부,105,정치,1주차,20220102,20220108
아동청소년부,6,정치,1주차,20220102,20220108
삼프,22,정치,1주차,20220102,20220108
대규모,68,정치,1주차,20220102,20220108
일대일,11,정치,1주차,20220102,20220108
전원회의,52,정치,1주차,20220102,20220108
농촌발전,4,정치,1주차,20220102,20220108
제1순위,7,정치,1주차,20220102,20220108
불안정,19,정치,1주차,20220102,20220108
한반,93,정치,1주차,20220102,20220108
국제정치,19,정치,1주차,20220102,20220108
주변환경,8,정치,1주차,20220102,20220108
국가계획위원장,4,정치,1주차,20220102,20220108
방역지침,6,정치,1주차,20220102,20220108
영업금지,6,정치,1주차,20220102,20220108
질의응답,19,정치,1주차,20220102,20220108
일상회복,20,정치,1주차,20220102,20220108
추격국가,3,정치,1주차,20220102,20220108
비공개,87,정치,1주차,20220102,20220108
불균형,16,정치,1주차,20220102,20220108
김건희씨,86,정치,1주차,20220102,20220108
미디어대학원,7,정치,1주차,20220102,20220108
최고위과정,6,정치,1주차,20220102,20220108
에이치컬쳐,7,정치,1주차,20220102,20220108
에이치컬쳐테크놀러지,7,정치,1주차,20220102,20220108
이하로,13,정치,1주차,20220102,20220108
리서,60,정치,1주차,20220102,20220108
한국리서치,30,정치,1주차,20220102,20220108
비호감도,17,정치,1주차,20220102,20220108
CBS라디오,45,정치,1주차,20220102,20220108
세대결합,11,정치,1주차,20220102,20220108
국정능력,2,정치,1주차,20220102,20220108
전화면접,17,정치,1주차,20220102,20220108
수밖,188,정치,1주차,20220102,20220108
강한,99,정치,1주차,20220102,20220108
정책대,6,정치,1주차,20220102,20220108
감시장비,57,정치,1주차,20220102,20220108
초동조치,38,정치,1주차,20220102,20220108
경계감시장비,19,정치,1주차,20220102,20220108
폐쇄회,40,정치,1주차,20220102,20220108
경계병력,4,정치,1주차,20220102,20220108
소연평,14,정치,1주차,20220102,20220108
국가비상방역체계,9,정치,1주차,20220102,20220108
월북사건,7,정치,1주차,20220102,20220108
정밀점검,5,정치,1주차,20220102,20220108
상급부대,11,정치,1주차,20220102,20220108
해안경계,9,정치,1주차,20220102,20220108
유의미,6,정치,1주차,20220102,20220108
게다,13,정치,1주차,20220102,20220108
서던포스트,5,정치,1주차,20220102,20220108
KSOI,9,정치,1주차,20220102,20220108
신뢰수준,70,정치,1주차,20220102,20220108
하더,121,정치,1주차,20220102,20220108
엠브레인퍼블릭,34,정치,1주차,20220102,20220108
있음,39,정치,1주차,20220102,20220108
이월공제,10,정치,1주차,20220102,20220108
월세액,10,정치,1주차,20220102,20220108
표준수가제,3,정치,1주차,20220102,20220108
중앙추모대회,3,정치,1주차,20220102,20220108
넥스트리서치,11,정치,1주차,20220102,20220108
다자대결,18,정치,1주차,20220102,20220108
무관,50,정치,1주차,20220102,20220108
열상감시장,43,정치,1주차,20220102,20220108
열상감시장비,43,정치,1주차,20220102,20220108
월미곳,5,정치,1주차,20220102,20220108
윤핵관,112,정치,1주차,20220102,20220108
재구성,29,정치,1주차,20220102,20220108
있었던,90,정치,1주차,20220102,20220108
민주당으,7,정치,1주차,20220102,20220108
매타버스,16,정치,1주차,20220102,20220108
