new_word,freq,category,week,date1,date2
한국사회여론연구소,4,정치,1주차,20220102,20220108
감시센서,10,정치,1주차,20220102,20220108
YTN플러스,5,정치,1주차,20220102,20220108
서해지구,18,정치,1주차,20220102,20220108
민생버스,21,정치,1주차,20220102,20220108
말씀드릴,8,정치,1주차,20220102,20220108
기본수당,6,정치,1주차,20220102,20220108
문제해결,3,정치,1주차,20220102,20220108
디지털가이드,3,정치,1주차,20220102,20220108
전방초소,5,정치,1주차,20220102,20220108
관련기사,4,정치,1주차,20220102,20220108
여론조사업체,10,정치,1주차,20220102,20220108
가입내역,5,정치,1주차,20220102,20220108
수령계좌,5,정치,1주차,20220102,20220108
국가온실가스감축목표,3,정치,1주차,20220102,20220108
국가방위력,3,정치,1주차,20220102,20220108
신원미상자,4,정치,1주차,20220102,20220108
자산형성,4,정치,1주차,20220102,20220108
적대시정책,4,정치,1주차,20220102,20220108
문화역량,3,정치,1주차,20220102,20220108
정권실패,3,정치,1주차,20220102,20220108
관리체제,4,정치,1주차,20220102,20220108
잠수함발사탄도미사일,29,정치,1주차,20220102,20220108
최고선임,3,정치,1주차,20220102,20220108
신년추경,3,정치,1주차,20220102,20220108
대구선대위,7,정치,1주차,20220102,20220108
총괄본부장급,7,정치,1주차,20220102,20220108
국회사진기자단,6,정치,1주차,20220102,20220108
젠더정치연구소,4,정치,1주차,20220102,20220108
기타에너지,3,정치,1주차,20220102,20220108
자유아시아방송,5,정치,1주차,20220102,20220108
통화횟수,3,정치,1주차,20220102,20220108
반문재인연대,3,정치,1주차,20220102,20220108
고용환경,3,정치,1주차,20220102,20220108
명예훼손,5,정치,1주차,20220102,20220108
시청자권익센터,5,정치,1주차,20220102,20220108
대통령직속,3,정치,1주차,20220102,20220108
생활물품,3,정치,1주차,20220102,20220108
정책참여,3,정치,1주차,20220102,20220108
병상확보,3,정치,1주차,20220102,20220108
정당가입,3,정치,1주차,20220102,20220108
백신패스,3,정치,1주차,20220102,20220108
전력생산,3,정치,1주차,20220102,20220108
경제산업,3,정치,1주차,20220102,20220108
군사상황,3,정치,1주차,20220102,20220108
초과소득금액,4,정치,1주차,20220102,20220108
민간인출입통제선,4,정치,1주차,20220102,20220108
이동방향,3,정치,1주차,20220102,20220108
정의기억연대,5,정치,1주차,20220102,20220108
정치입문,3,정치,1주차,20220102,20220108
남녀평등,4,정치,1주차,20220102,20220108
춘계공관장,3,정치,1주차,20220102,20220108
비유전적,3,정치,1주차,20220102,20220108
대안공간,12,정치,1주차,20220102,20220108
복지확충,3,정치,1주차,20220102,20220108
형수욕설,10,정치,1주차,20220102,20220108
정책분야,5,정치,1주차,20220102,20220108
전략무기부문,6,정치,1주차,20220102,20220108
차기정부운영,3,정치,1주차,20220102,20220108
인선안도,3,정치,1주차,20220102,20220108
혁신안이,3,정치,1주차,20220102,20220108
주요정책분야,4,정치,1주차,20220102,20220108
사회진출,3,정치,1주차,20220102,20220108
반값임대료,3,정치,1주차,20220102,20220108
순환노선,4,정치,1주차,20220102,20220108
중화인민공화국,8,정치,1주차,20220102,20220108
구사능력,3,정치,1주차,20220102,20220108
초청대상,8,정치,1주차,20220102,20220108
천안지역,3,정치,1주차,20220102,20220108
이용우선권,3,정치,1주차,20220102,20220108
심상,150,정치,1주차,20220102,20220108
선거대책본부,148,정치,1주차,20220102,20220108
아동청소년부,9,정치,1주차,20220102,20220108
대규모,92,정치,1주차,20220102,20220108
전원회의,116,정치,1주차,20220102,20220108
코로나19,365,정치,1주차,20220102,20220108
농촌발전,7,정치,1주차,20220102,20220108
제1순위,8,정치,1주차,20220102,20220108
불안정,21,정치,1주차,20220102,20220108
한반,197,정치,1주차,20220102,20220108
국제정치,23,정치,1주차,20220102,20220108
주변환경,8,정치,1주차,20220102,20220108
국가계획위원장,4,정치,1주차,20220102,20220108
국민의힘,3096,정치,1주차,20220102,20220108
공약위키,15,정치,1주차,20220102,20220108
기자회견,354,정치,1주차,20220102,20220108
방역지침,7,정치,1주차,20220102,20220108
영업금지,6,정치,1주차,20220102,20220108
질의응답,20,정치,1주차,20220102,20220108
개인정보,25,정치,1주차,20220102,20220108
고위공직자범죄수사처,30,정치,1주차,20220102,20220108
윤석열표,7,정치,1주차,20220102,20220108
일상회복,31,정치,1주차,20220102,20220108
추격국가,7,정치,1주차,20220102,20220108
비공개,122,정치,1주차,20220102,20220108
불균형,21,정치,1주차,20220102,20220108
블루소다,11,정치,1주차,20220102,20220108
한국리서치,45,정치,1주차,20220102,20220108
서던포스트,5,정치,1주차,20220102,20220108
넥스트리서치,11,정치,1주차,20220102,20220108
리서,31,정치,1주차,20220102,20220108
다자대결,18,정치,1주차,20220102,20220108
이같,416,정치,1주차,20220102,20220108
이월공제,11,정치,1주차,20220102,20220108
월세액,9,정치,1주차,20220102,20220108
유의미,5,정치,1주차,20220102,20220108
게다,14,정치,1주차,20220102,20220108
KSOI,13,정치,1주차,20220102,20220108
신뢰수준,83,정치,1주차,20220102,20220108
하더,75,정치,1주차,20220102,20220108
바랄,3,정치,1주차,20220102,20220108
역시,187,정치,1주차,20220102,20220108
엠브레인퍼블릭,42,정치,1주차,20220102,20220108
김건희씨,123,정치,1주차,20220102,20220108
있음,40,정치,1주차,20220102,20220108
표준수가제,3,정치,1주차,20220102,20220108
감시장비,48,정치,1주차,20220102,20220108
해안경계,8,정치,1주차,20220102,20220108
정밀점검,5,정치,1주차,20220102,20220108
초동조치,70,정치,1주차,20220102,20220108
경계감시장비,27,정치,1주차,20220102,20220108
무관,39,정치,1주차,20220102,20220108
열상감시장,49,정치,1주차,20220102,20220108
열상감시장비,48,정치,1주차,20220102,20220108
소연평,13,정치,1주차,20220102,20220108
월미곳,5,정치,1주차,20220102,20220108
국가비상방역체계,9,정치,1주차,20220102,20220108
최대비상체제,10,정치,1주차,20220102,20220108
중앙추모대회,3,정치,1주차,20220102,20220108
오징어게임,3,정치,1주차,20220102,20220108
집중분석,3,정치,1주차,20220102,20220108
윤핵관,112,정치,1주차,20220102,20220108
재구성,31,정치,1주차,20220102,20220108
구조조정,33,정치,1주차,20220102,20220108
수밖,216,정치,1주차,20220102,20220108
폐쇄회,42,정치,1주차,20220102,20220108
경계병력,6,정치,1주차,20220102,20220108
월북사건,9,정치,1주차,20220102,20220108
상급부대,14,정치,1주차,20220102,20220108
월책,98,정치,1주차,20220102,20220108
전비태세검열실,33,정치,1주차,20220102,20220108
지휘라인,4,정치,1주차,20220102,20220108
이하로,14,정치,1주차,20220102,20220108
비호감도,23,정치,1주차,20220102,20220108
CBS라디오,46,정치,1주차,20220102,20220108
세대결합,18,정치,1주차,20220102,20220108
일대일,18,정치,1주차,20220102,20220108
기성세대,57,정치,1주차,20220102,20220108
확률정보,5,정치,1주차,20220102,20220108
신기,24,정치,1주차,20220102,20220108
신기술,20,정치,1주차,20220102,20220108
미디어대학원,14,정치,1주차,20220102,20220108
에이치컬쳐,42,정치,1주차,20220102,20220108
에이치컬쳐테크놀러지,26,정치,1주차,20220102,20220108
최고위과정,13,정치,1주차,20220102,20220108
기획이사,7,정치,1주차,20220102,20220108
총괄선거대책위원장,76,정치,1주차,20220102,20220108
민주당으,7,정치,1주차,20220102,20220108
매타버스,55,정치,1주차,20220102,20220108
국정능력,4,정치,1주차,20220102,20220108
전화면접,20,정치,1주차,20220102,20220108
전국지표조사,14,정치,1주차,20220102,20220108
정책대,3,정치,1주차,20220102,20220108
거리두기,47,정치,1주차,20220102,20220108
한해,19,정치,1주차,20220102,20220108
임인년,15,정치,1주차,20220102,20220108
가상자산,18,정치,1주차,20220102,20220108
콘텐트,5,정치,1주차,20220102,20220108
정책총괄본부장,16,정치,1주차,20220102,20220108
공매,11,정치,1주차,20220102,20220108
시대정신,14,정치,1주차,20220102,20220108
도올TV,7,정치,1주차,20220102,20220108
지원방식,3,정치,1주차,20220102,20220108
농촌주민수당,6,정치,1주차,20220102,20220108
아름,19,정치,1주차,20220102,20220108
안전보장이사회,22,정치,1주차,20220102,20220108
내비,44,정치,1주차,20220102,20220108
국제정치정세,5,정치,1주차,20220102,20220108
효자산업,4,정치,1주차,20220102,20220108
그렇기,20,정치,1주차,20220102,20220108
과학기술,25,정치,1주차,20220102,20220108
질병관리청,8,정치,1주차,20220102,20220108
쿠팡플레,3,정치,1주차,20220102,20220108
김민,59,정치,1주차,20220102,20220108
헤어스타일,4,정치,1주차,20220102,20220108
마주,17,정치,1주차,20220102,20220108
민간인통제선,11,정치,1주차,20220102,20220108
자중지,47,정치,1주차,20220102,20220108
만만,28,정치,1주차,20220102,20220108
비상조치,16,정치,1주차,20220102,20220108
농민기본소득,9,정치,1주차,20220102,20220108
비효율,8,정치,1주차,20220102,20220108
말실수,31,정치,1주차,20220102,20220108
스윙보터,10,정치,1주차,20220102,20220108
호국불교,3,정치,1주차,20220102,20220108
미래당사,14,정치,1주차,20220102,20220108
선출권력,8,정치,1주차,20220102,20220108
전국민재난지원금,12,정치,1주차,20220102,20220108
번번,9,정치,1주차,20220102,20220108
인사법,6,정치,1주차,20220102,20220108
NFT,79,정치,1주차,20220102,20220108
휴대전화,37,정치,1주차,20220102,20220108
가상번호,17,정치,1주차,20220102,20220108
부모찬스,4,정치,1주차,20220102,20220108
대기업,24,정치,1주차,20220102,20220108
있었기,17,정치,1주차,20220102,20220108
월세공제,5,정치,1주차,20220102,20220108
상임선거대책위원장직,4,정치,1주차,20220102,20220108
새시대준비위원회,106,정치,1주차,20220102,20220108
쓸데,22,정치,1주차,20220102,20220108
불확실,31,정치,1주차,20220102,20220108
대외사업부문,4,정치,1주차,20220102,20220108
일관성,17,정치,1주차,20220102,20220108
2030세대,8,정치,1주차,20220102,20220108
아무래,14,정치,1주차,20220102,20220108
한목소리,6,정치,1주차,20220102,20220108
문재인정권,3,정치,1주차,20220102,20220108
총체적,16,정치,1주차,20220102,20220108
탄핵대선,6,정치,1주차,20220102,20220108
손실보상금,6,정치,1주차,20220102,20220108
고착화,6,정치,1주차,20220102,20220108
윤석열식,4,정치,1주차,20220102,20220108
반페미,11,정치,1주차,20220102,20220108
불확실성,20,정치,1주차,20220102,20220108
불평등,38,정치,1주차,20220102,20220108
성차별,4,정치,1주차,20220102,20220108
무고,19,정치,1주차,20220102,20220108
한국여성정,18,정치,1주차,20220102,20220108
작전병력,4,정치,1주차,20220102,20220108
사고방,11,정치,1주차,20220102,20220108
방역지원금,6,정치,1주차,20220102,20220108
대구동산병원,3,정치,1주차,20220102,20220108
입사일,11,정치,1주차,20220102,20220108
방역패스,54,정치,1주차,20220102,20220108
다음으,4,정치,1주차,20220102,20220108
선거대책본부장,36,정치,1주차,20220102,20220108
이대,71,정치,1주차,20220102,20220108
한복판,7,정치,1주차,20220102,20220108
추스,25,정치,1주차,20220102,20220108
신도시,45,정치,1주차,20220102,20220108
야생동물,3,정치,1주차,20220102,20220108
그다음,17,정치,1주차,20220102,20220108
석열,40,정치,1주차,20220102,20220108
석열씨,20,정치,1주차,20220102,20220108
참모회의,10,정치,1주차,20220102,20220108
것임,20,정치,1주차,20220102,20220108
월북상황,6,정치,1주차,20220102,20220108
이분들,18,정치,1주차,20220102,20220108
정산방,3,정치,1주차,20220102,20220108
정산방식,3,정치,1주차,20220102,20220108
실용내각,5,정치,1주차,20220102,20220108
상이,21,정치,1주차,20220102,20220108
국제정세,14,정치,1주차,20220102,20220108
없음,26,정치,1주차,20220102,20220108
생방송,12,정치,1주차,20220102,20220108
징집병,3,정치,1주차,20220102,20220108
전투부,6,정치,1주차,20220102,20220108
국회예산정책처,4,정치,1주차,20220102,20220108
운영유지,3,정치,1주차,20220102,20220108
전략경쟁,5,정치,1주차,20220102,20220108
고용형태,4,정치,1주차,20220102,20220108
위험수위,4,정치,1주차,20220102,20220108
