new_word,freq,category,week,date1,date2
동백택시,4,사회,1주차,20220102,20220108
경제유발,4,사회,1주차,20220102,20220108
기후여건,3,사회,1주차,20220102,20220108
경제협력개발기구,18,사회,1주차,20220102,20220108
교육수준,4,사회,1주차,20220102,20220108
유전자증폭검사,10,사회,1주차,20220102,20220108
전산장비,6,사회,1주차,20220102,20220108
유물구입,7,사회,1주차,20220102,20220108
신청서류,3,사회,1주차,20220102,20220108
고용안전망,7,사회,1주차,20220102,20220108
지역복지사업,3,사회,1주차,20220102,20220108
폭염재난,3,사회,1주차,20220102,20220108
제품개발,3,사회,1주차,20220102,20220108
생산유발,3,사회,1주차,20220102,20220108
독서문화,8,사회,1주차,20220102,20220108
음향방출,3,사회,1주차,20220102,20220108
청구처리,4,사회,1주차,20220102,20220108
스포츠경기장,8,사회,1주차,20220102,20220108
평균점수,3,사회,1주차,20220102,20220108
조직운영,3,사회,1주차,20220102,20220108
미디어리터러시,9,사회,1주차,20220102,20220108
에너지전환포럼,4,사회,1주차,20220102,20220108
법률플랫폼,3,사회,1주차,20220102,20220108
관련기사,12,사회,1주차,20220102,20220108
사회탐구영역,3,사회,1주차,20220102,20220108
단속카메라,4,사회,1주차,20220102,20220108
무선통신기반,4,사회,1주차,20220102,20220108
치료역량,5,사회,1주차,20220102,20220108
단독관할,3,사회,1주차,20220102,20220108
전문법관,3,사회,1주차,20220102,20220108
의료역량,3,사회,1주차,20220102,20220108
예방의학교실,11,사회,1주차,20220102,20220108
화재안전망,3,사회,1주차,20220102,20220108
화재안전요원,3,사회,1주차,20220102,20220108
전문가가,11,사회,1주차,20220102,20220108
홍보물품,4,사회,1주차,20220102,20220108
선진도시,4,사회,1주차,20220102,20220108
미래발전협의회,3,사회,1주차,20220102,20220108
동해안발전포럼,3,사회,1주차,20220102,20220108
산재전문,3,사회,1주차,20220102,20220108
재난대응시스템,3,사회,1주차,20220102,20220108
확장현실,5,사회,1주차,20220102,20220108
행동연대,5,사회,1주차,20220102,20220108
농업시스템,4,사회,1주차,20220102,20220108
스포츠도시,3,사회,1주차,20220102,20220108
학위과정,3,사회,1주차,20220102,20220108
연구중심,4,사회,1주차,20220102,20220108
제국시대,4,사회,1주차,20220102,20220108
중고장비,3,사회,1주차,20220102,20220108
첨단제조,6,사회,1주차,20220102,20220108
한국장애인개발원,4,사회,1주차,20220102,20220108
석면해체,3,사회,1주차,20220102,20220108
의회사무국,7,사회,1주차,20220102,20220108
운영실태,3,사회,1주차,20220102,20220108
정주여건,4,사회,1주차,20220102,20220108
면역반응,3,사회,1주차,20220102,20220108
어린이날,3,사회,1주차,20220102,20220108
