new_word,freq,category,week,date1,date2
적응기간,3,사회,1주차,20220102,20220108
유전자증폭검사,5,사회,1주차,20220102,20220108
기후여건,3,사회,1주차,20220102,20220108
매립시설,2,사회,1주차,20220102,20220108
동백택시,3,사회,1주차,20220102,20220108
경제유발,4,사회,1주차,20220102,20220108
정의기억연대,11,사회,1주차,20220102,20220108
포항시가,2,사회,1주차,20220102,20220108
화천대유자산관리,4,사회,1주차,20220102,20220108
전산장비,2,사회,1주차,20220102,20220108
외교관후보자,3,사회,1주차,20220102,20220108
응시자격,1,사회,1주차,20220102,20220108
유물구입,2,사회,1주차,20220102,20220108
실물접수,2,사회,1주차,20220102,20220108
신청서류,3,사회,1주차,20220102,20220108
정책분야,6,사회,1주차,20220102,20220108
음향방출,1,사회,1주차,20220102,20220108
청구처리,3,사회,1주차,20220102,20220108
독서문화,2,사회,1주차,20220102,20220108
스포츠경기장,5,사회,1주차,20220102,20220108
예방접종증명,6,사회,1주차,20220102,20220108
소셜네트워크서비스,23,사회,1주차,20220102,20220108
가구소득,2,사회,1주차,20220102,20220108
조직운영,2,사회,1주차,20220102,20220108
사회관계망서비스,80,사회,1주차,20220102,20220108
관련기사,3,사회,1주차,20220102,20220108
일반행정,2,사회,1주차,20220102,20220108
단속카메라,3,사회,1주차,20220102,20220108
여론조사업체,4,사회,1주차,20220102,20220108
치료역량,4,사회,1주차,20220102,20220108
임의전화걸기,4,사회,1주차,20220102,20220108
전화면접조사,4,사회,1주차,20220102,20220108
잠수함발사탄도미사일,14,사회,1주차,20220102,20220108
전문가가,11,사회,1주차,20220102,20220108
선진도시,3,사회,1주차,20220102,20220108
동해안발전포럼,3,사회,1주차,20220102,20220108
산재전문,3,사회,1주차,20220102,20220108
재난대응시스템,3,사회,1주차,20220102,20220108
어선어업,2,사회,1주차,20220102,20220108
미래주력산업,2,사회,1주차,20220102,20220108
반도체도시,3,사회,1주차,20220102,20220108
메모리반도체,5,사회,1주차,20220102,20220108
중고장비,3,사회,1주차,20220102,20220108
첨단제조,5,사회,1주차,20220102,20220108
한국장애인개발원,1,사회,1주차,20220102,20220108
석면해체,1,사회,1주차,20220102,20220108
미군부대,1,사회,1주차,20220102,20220108
정주여건,2,사회,1주차,20220102,20220108
적대시정책,3,사회,1주차,20220102,20220108
총괄본부장급,7,사회,1주차,20220102,20220108
한국사회여론연구소,3,사회,1주차,20220102,20220108
국가온실가스,4,사회,1주차,20220102,20220108
민생버스,6,사회,1주차,20220102,20220108
소상공인방역지원금,4,사회,1주차,20220102,20220108
오토랜드,10,사회,1주차,20220102,20220108
자유아시아방송,8,사회,1주차,20220102,20220108
반문재인연대,2,사회,1주차,20220102,20220108
온라인동영상서비스,4,사회,1주차,20220102,20220108
초고효율,3,사회,1주차,20220102,20220108
부동산탈세,2,사회,1주차,20220102,20220108
동월대비,1,사회,1주차,20220102,20220108
시청자권익센터,2,사회,1주차,20220102,20220108
모바일경험,3,사회,1주차,20220102,20220108
전기구동,2,사회,1주차,20220102,20220108
