new_word,freq,category,week,date1,date2
코로나19,15,보도자료,1주차,20220103,20220107
교육과정,6,보도자료,1주차,20220103,20220107
재활용,2,보도자료,1주차,20220103,20220107
제대,5,보도자료,1주차,20220103,20220107
한해,3,보도자료,1주차,20220103,20220107
판교오피스,1,보도자료,1주차,20220103,20220107
유연성,3,보도자료,1주차,20220103,20220107
기울,2,보도자료,1주차,20220103,20220107
연구개발,3,보도자료,1주차,20220103,20220107
안양대학교,1,보도자료,1주차,20220103,20220107
무엇인,2,보도자료,1주차,20220103,20220107
와우축,1,보도자료,1주차,20220103,20220107
재생력,1,보도자료,1주차,20220103,20220107
대상단체,1,보도자료,1주차,20220103,20220107
시각디자인학,1,보도자료,1주차,20220103,20220107
경쟁률,3,보도자료,1주차,20220103,20220107
고성사랑상품권,1,보도자료,1주차,20220103,20220107
인공지능응용학,2,보도자료,1주차,20220103,20220107
미래에너지융합학,2,보도자료,1주차,20220103,20220107
문예창작학,2,보도자료,1주차,20220103,20220107
유튜버학,1,보도자료,1주차,20220103,20220107
합의각서,1,보도자료,1주차,20220103,20220107
영산대학교,1,보도자료,1주차,20220103,20220107
해운대캠퍼스,1,보도자료,1주차,20220103,20220107
서경대학교,2,보도자료,1주차,20220103,20220107
미술계,1,보도자료,1주차,20220103,20220107
차량도착수,1,보도자료,1주차,20220103,20220107
공세권,2,보도자료,1주차,20220103,20220107
공연예술학,1,보도자료,1주차,20220103,20220107
신촌역,1,보도자료,1주차,20220103,20220107
수인분당선,1,보도자료,1주차,20220103,20220107
인공수정체,1,보도자료,2주차,20220110,20220114
단초점,1,보도자료,2주차,20220110,20220114
사용자,3,보도자료,2주차,20220110,20220114
만화애니메이션학,1,보도자료,2주차,20220110,20220114
NFT,1,보도자료,2주차,20220110,20220114
메타버스,3,보도자료,2주차,20220110,20220114
스미쓰,1,보도자료,2주차,20220110,20220114
탈식민주,1,보도자료,2주차,20220110,20220114
소수언어,1,보도자료,2주차,20220110,20220114
AI공학,1,보도자료,2주차,20220110,20220114
재학생,9,보도자료,2주차,20220110,20220114
입학지원센터,3,보도자료,2주차,20220110,20220114
묶음강좌,1,보도자료,2주차,20220110,20220114
대학기본역량진단평가,3,보도자료,2주차,20220110,20220114
교육역량,3,보도자료,2주차,20220110,20220114
신정종합사회복지관,2,보도자료,2주차,20220110,20220114
선보,10,보도자료,2주차,20220110,20220114
한국경제,2,보도자료,2주차,20220110,20220114
중대재해,2,보도자료,2주차,20220110,20220114
대응본부,1,보도자료,2주차,20220110,20220114
현장대응,1,보도자료,2주차,20220110,20220114
RLRC,1,보도자료,2주차,20220110,20220114
영아수당,2,보도자료,2주차,20220110,20220114
인천e음,1,보도자료,2주차,20220110,20220114
평생교육,2,보도자료,2주차,20220110,20220114
오산교육,1,보도자료,2주차,20220110,20220114
양주한국병원,1,보도자료,2주차,20220110,20220114
건더기스프,1,보도자료,2주차,20220110,20220114
와사비맛딥소스,1,보도자료,2주차,20220110,20220114
순한맛,2,보도자료,2주차,20220110,20220114
키친앳홈,1,보도자료,2주차,20220110,20220114
예노라이프,1,보도자료,2주차,20220110,20220114
건강보장,1,보도자료,2주차,20220110,20220114
주계약,1,보도자료,2주차,20220110,20220114
씨간장,1,보도자료,2주차,20220110,20220114
블루마운틴,1,보도자료,2주차,20220110,20220114
전문가정위탁사업,1,보도자료,2주차,20220110,20220114
대도시,1,보도자료,2주차,20220110,20220114
외국국적동포,1,보도자료,2주차,20220110,20220114
행정조직,1,보도자료,2주차,20220110,20220114
경주엑스포대공원,1,보도자료,2주차,20220110,20220114
물리치료학,1,보도자료,2주차,20220110,20220114
슬링전문,1,보도자료,2주차,20220110,20220114
치료기술,1,보도자료,2주차,20220110,20220114
남도명품관,2,보도자료,2주차,20220110,20220114
첫만남이용권,1,보도자료,2주차,20220110,20220114
진로심리상담센터,1,보도자료,2주차,20220110,20220114
미술매체,1,보도자료,2주차,20220110,20220114
자기이해,1,보도자료,2주차,20220110,20220114
항공관광학과,1,보도자료,2주차,20220110,20220114
어반센트,1,보도자료,2주차,20220110,20220114
마포경찰서,1,보도자료,2주차,20220110,20220114
체육문화과,1,보도자료,2주차,20220110,20220114
지역농산물,1,보도자료,2주차,20220110,20220114
전통문화산업,1,보도자료,3주차,20220117,20220121
MZ세대,3,보도자료,3주차,20220117,20220121
신기술,4,보도자료,3주차,20220117,20220121
오스테드,1,보도자료,3주차,20220117,20220121
설비용량,2,보도자료,3주차,20220117,20220121
아름다움,2,보도자료,3주차,20220117,20220121
김지,2,보도자료,3주차,20220117,20220121
브랜드스탁,1,보도자료,3주차,20220117,20220121
한국어학,2,보도자료,3주차,20220117,20220121
한국어교원,1,보도자료,3주차,20220117,20220121
사이버한국외대,1,보도자료,3주차,20220117,20220121
이스트게임즈,1,보도자료,3주차,20220117,20220121
불가능,2,보도자료,3주차,20220117,20220121
