new_word,freq,category,week,date1,date2
서원아파트,3,경제,1주차,20220102,20220108
전기차용,5,경제,1주차,20220102,20220108
안전인증기관,4,경제,1주차,20220102,20220108
확산기인,3,경제,1주차,20220102,20220108
정보기술,19,경제,1주차,20220102,20220108
소상공인정책자금,3,경제,1주차,20220102,20220108
주가수익비율,3,경제,1주차,20220102,20220108
기업공개,8,경제,1주차,20220102,20220108
운용지시,1,경제,1주차,20220102,20220108
소수단위,2,경제,1주차,20220102,20220108
영상디스플레이사업부,3,경제,1주차,20220102,20220108
해양모빌리티,4,경제,1주차,20220102,20220108
여의도본점,3,경제,1주차,20220102,20220108
자율근무,3,경제,1주차,20220102,20220108
수급관리TF,3,경제,1주차,20220102,20220108
석탄확보,3,경제,1주차,20220102,20220108
시시각각,3,경제,1주차,20220102,20220108
경영학부,4,경제,1주차,20220102,20220108
항체치료제,2,경제,1주차,20220102,20220108
인내자본,1,경제,1주차,20220102,20220108
투자솔루션,1,경제,1주차,20220102,20220108
온라인동영상서비스,4,경제,1주차,20220102,20220108
힐링체험,3,경제,1주차,20220102,20220108
소비자물가지수,3,경제,1주차,20220102,20220108
유전자증폭,8,경제,1주차,20220102,20220108
에너지ICT,1,경제,1주차,20220102,20220108
농업시스템,1,경제,1주차,20220102,20220108
전기차회사,3,경제,1주차,20220102,20220108
충남경찰서,2,경제,1주차,20220102,20220108
한글점자,2,경제,1주차,20220102,20220108
관련기사,4,경제,1주차,20220102,20220108
접종증명,9,경제,1주차,20220102,20220108
연작소설집,3,경제,1주차,20220102,20220108
공격성공률,3,경제,1주차,20220102,20220108
중국여자배구,2,경제,1주차,20220102,20220108
공공버스,2,경제,1주차,20220102,20220108
세트스코어,3,경제,1주차,20220102,20220108
백신접종증명,3,경제,1주차,20220102,20220108
임상개발,2,경제,1주차,20220102,20220108
기술이전,1,경제,1주차,20220102,20220108
잠수함발사탄도미사일,3,경제,1주차,20220102,20220108
미래전략과정,1,경제,1주차,20220102,20220108
이동공격,1,경제,1주차,20220102,20220108
부패범죄,2,경제,1주차,20220102,20220108
온라인플랫폼,2,경제,1주차,20220102,20220108
임인년,40,경제,1주차,20220102,20220108
무직타이거,4,경제,1주차,20220102,20220108
넷-제,4,경제,1주차,20220102,20220108
메타버스,60,경제,1주차,20220102,20220108
이프랜드,4,경제,1주차,20220102,20220108
재활용,12,경제,1주차,20220102,20220108
티맵모빌리티,2,경제,1주차,20220102,20220108
뉴딜펀드,2,경제,1주차,20220102,20220108
녹색분류체계,10,경제,1주차,20220102,20220108
한국부동산원,14,경제,1주차,20220102,20220108
간간,3,경제,1주차,20220102,20220108
친환경선박,3,경제,1주차,20220102,20220108
신소재,4,경제,1주차,20220102,20220108
코로나19,356,경제,1주차,20220102,20220108
불안정,11,경제,1주차,20220102,20220108
선순환,11,경제,1주차,20220102,20220108
